user_id,bank_code,tx_channel,tx_type,tx_amount,tx_datetime,tx_hour,tx_weekday,tx_country,tx_location,device_type,device_os,device_id,ip_address,fraud_score,fraud_label
2939,06,WEB,TRANSFER,921792.85,2024-10-08 17:19:51,17,1,KR,인천,PC,Android,DEV-1817,152.2.217.177,0.4719,1
4184,04,ATM,PAYMENT,52935.09,2026-01-02 15:23:37,15,4,KR,수원,ATM,ATM_OS,DEV-8694,113.12.99.73,0.1091,0
5911,05,ATM,WITHDRAW,35379.48,2025-04-17 03:24:42,3,3,KR,대구,PC,Windows,DEV-8236,80.15.174.113,0.0489,0
3499,09,WEB,PAYMENT,62634.78,2025-11-18 10:02:59,10,1,KR,대전,PC,macOS,DEV-5780,134.192.129.61,0.0,0
4312,06,MOBILE,PAYMENT,945966.99,2024-12-27 12:20:59,12,4,KR,부산,PC,ATM_OS,DEV-7888,1.100.81.100,0.0,0
6690,02,ATM,WITHDRAW,281238.46,2025-10-31 00:49:52,0,4,KR,서울,PC,ATM_OS,DEV-3212,65.10.57.207,0.0525,0
3660,09,WEB,TRANSFER,33676.99,2024-03-19 19:12:58,19,1,KR,해외,MOBILE,iOS,DEV-3994,73.244.50.88,0.1303,0
9838,08,MOBILE,WITHDRAW,6517.64,2024-04-03 19:34:13,19,2,KR,부산,PC,ATM_OS,DEV-8300,200.90.52.242,0.0,0
8339,07,ATM,DEPOSIT,14042.19,2024-02-27 20:50:00,20,1,KR,대구,PC,iOS,DEV-2358,147.10.181.161,0.033,0
3182,06,MOBILE,PAYMENT,15745.71,2025-12-17 13:43:33,13,2,KR,해외,MOBILE,Android,DEV-6402,184.146.77.228,0.0346,0
4839,09,WEB,DEPOSIT,47871.53,2025-08-04 09:37:18,9,0,KR,해외,ATM,iOS,DEV-1569,220.24.164.178,0.0,0
8683,02,ATM,PAYMENT,95451.8,2025-02-28 16:54:03,16,4,KR,대전,ATM,iOS,DEV-9925,46.16.52.139,0.0,0
1034,09,ATM,TRANSFER,738837.15,2024-09-11 07:36:16,7,2,RU,광주,ATM,Windows,DEV-2262,18.189.113.162,0.6241,1
3048,03,WEB,PAYMENT,4183.36,2024-03-28 14:09:50,14,3,KR,대구,PC,macOS,DEV-3926,14.209.77.128,0.0,0
3541,06,MOBILE,TRANSFER,13085.6,2025-10-28 07:40:49,7,1,KR,광주,PC,Android,DEV-8430,17.221.74.60,0.0661,0
3665,07,WEB,PAYMENT,88078.45,2025-06-23 11:25:36,11,0,KR,대전,ATM,macOS,DEV-6551,114.208.62.29,0.0319,0
5557,02,WEB,DEPOSIT,38406.16,2025-10-13 11:34:03,11,0,KR,대전,PC,iOS,DEV-1796,192.129.10.124,0.0,0
3739,05,ATM,PAYMENT,38364.3,2024-09-02 05:44:31,5,0,KR,서울,PC,Windows,DEV-4516,59.180.90.74,0.0,0
9603,06,MOBILE,WITHDRAW,163145.89,2025-01-18 13:19:46,13,5,KR,서울,MOBILE,macOS,DEV-2024,10.203.103.125,0.0269,0
9178,03,ATM,PAYMENT,109112.57,2025-01-12 01:55:59,1,6,KR,대구,ATM,Windows,DEV-5267,49.141.170.241,0.04,0
2517,03,WEB,DEPOSIT,173049.15,2024-03-27 01:49:40,1,2,KR,광주,MOBILE,Windows,DEV-9680,119.3.128.223,0.0231,0
7787,03,ATM,PAYMENT,92098.85,2024-12-06 11:07:17,11,4,KR,대구,ATM,iOS,DEV-6352,27.168.26.158,0.0951,0
4220,05,WEB,DEPOSIT,26955.56,2025-02-28 15:22:38,15,4,KR,대전,ATM,ATM_OS,DEV-5003,142.120.124.248,0.0,0
9478,09,WEB,WITHDRAW,14427.54,2025-05-22 03:39:32,3,3,KR,서울,PC,ATM_OS,DEV-3647,157.173.34.73,0.0146,0
3997,07,ATM,DEPOSIT,6473.82,2024-04-13 21:47:25,21,5,KR,대전,PC,macOS,DEV-5492,104.154.68.217,0.037,0
3302,02,WEB,PAYMENT,52521.0,2025-01-07 07:17:26,7,1,KR,광주,PC,Android,DEV-5552,207.245.30.76,0.0908,0
4924,02,MOBILE,TRANSFER,26734.21,2024-08-06 21:15:23,21,1,KR,광주,PC,macOS,DEV-4514,51.233.250.198,0.0,0
2777,06,MOBILE,TRANSFER,230186.24,2024-06-25 06:29:52,6,1,KR,서울,MOBILE,macOS,DEV-8042,221.5.138.152,0.1107,0
1855,03,ATM,PAYMENT,26471.32,2025-12-27 22:12:32,22,5,KR,대전,PC,ATM_OS,DEV-8336,56.51.10.130,0.0145,0
1151,09,ATM,TRANSFER,85246.54,2024-12-20 06:54:25,6,4,KR,인천,MOBILE,Windows,DEV-7020,125.144.36.145,0.0299,0
6054,04,WEB,TRANSFER,43691.52,2024-06-30 13:33:38,13,6,KR,수원,ATM,Android,DEV-7632,111.15.241.4,0.1025,0
4418,07,MOBILE,WITHDRAW,6200.32,2025-01-27 15:11:45,15,0,KR,수원,ATM,Windows,DEV-9316,170.131.179.179,0.0,0
3993,03,ATM,TRANSFER,102489.63,2025-06-26 14:34:56,14,3,KR,광주,MOBILE,Windows,DEV-4637,76.254.146.146,0.0366,0
1432,05,WEB,TRANSFER,303552.8,2024-03-18 23:28:21,23,0,KR,대구,PC,Windows,DEV-7654,92.36.114.151,0.0959,0
1480,04,MOBILE,PAYMENT,42503.85,2025-04-11 18:40:57,18,4,KR,대구,ATM,iOS,DEV-7150,34.162.40.113,0.104,0
7776,04,MOBILE,TRANSFER,25416.4,2025-05-07 23:04:39,23,2,KR,인천,PC,iOS,DEV-8892,219.82.71.234,0.0745,0
2552,08,WEB,PAYMENT,1336774.77,2024-06-20 05:22:15,5,3,KR,부산,MOBILE,ATM_OS,DEV-4104,87.53.252.130,0.5472,1
2171,07,WEB,DEPOSIT,40209.78,2025-05-13 03:52:26,3,1,KR,대구,PC,macOS,DEV-9768,55.187.159.46,0.0,0
8989,05,ATM,DEPOSIT,86911.67,2026-01-05 11:09:27,11,0,KR,부산,PC,Windows,DEV-5862,6.30.168.118,0.0,0
8124,06,WEB,TRANSFER,23115.03,2025-06-13 15:35:24,15,4,KR,인천,PC,ATM_OS,DEV-2381,29.6.238.79,0.0,0
3665,02,MOBILE,DEPOSIT,34459.13,2025-01-02 16:30:28,16,3,KR,인천,ATM,Android,DEV-1417,109.207.177.167,0.0,0
9551,02,MOBILE,WITHDRAW,83144.68,2024-02-04 10:13:47,10,6,KR,인천,MOBILE,Windows,DEV-8617,212.4.133.41,0.0,0
4883,06,ATM,DEPOSIT,216023.06,2024-03-16 11:03:33,11,5,KR,대구,PC,macOS,DEV-3257,76.172.10.144,0.0,0
7144,02,WEB,DEPOSIT,23265.64,2025-11-18 17:27:09,17,1,KR,인천,MOBILE,ATM_OS,DEV-4705,41.196.152.71,0.0181,0
6880,03,WEB,WITHDRAW,631759.08,2024-06-29 07:28:08,7,5,KR,서울,ATM,macOS,DEV-8138,168.174.109.162,0.0268,0
4491,09,ATM,PAYMENT,38737.88,2024-07-30 06:43:10,6,1,KR,인천,PC,ATM_OS,DEV-9107,158.98.128.143,0.0,0
2561,06,ATM,TRANSFER,46014.2,2026-02-03 21:25:48,21,1,KR,인천,PC,ATM_OS,DEV-1144,31.229.180.16,0.0188,0
4133,07,MOBILE,PAYMENT,37605.4,2025-06-24 06:18:16,6,1,KR,대구,ATM,Android,DEV-7851,162.62.183.118,0.0,0
9685,06,ATM,TRANSFER,21575.67,2025-10-10 06:06:04,6,4,JP,서울,MOBILE,iOS,DEV-1425,5.107.10.247,0.1164,0
9852,03,ATM,PAYMENT,334636.85,2024-03-30 10:04:09,10,5,KR,해외,PC,Windows,DEV-6443,76.147.19.144,0.0,0
5889,07,WEB,WITHDRAW,134229.75,2026-02-01 01:42:13,1,6,KR,부산,ATM,iOS,DEV-1443,79.47.8.134,0.0,0
3751,08,WEB,DEPOSIT,322926.34,2025-10-14 06:15:59,6,1,KR,서울,ATM,macOS,DEV-4800,219.156.112.36,0.0196,0
4997,08,WEB,DEPOSIT,187132.05,2024-11-05 07:12:29,7,1,VN,해외,PC,ATM_OS,DEV-3336,161.179.65.211,0.3128,0
4897,07,MOBILE,PAYMENT,135018.15,2025-04-22 01:00:09,1,1,KR,인천,ATM,ATM_OS,DEV-6837,84.229.181.81,0.0,0
3089,05,MOBILE,TRANSFER,166427.47,2025-11-07 15:36:55,15,4,KR,광주,MOBILE,iOS,DEV-1494,121.140.128.64,0.0732,0
4763,04,ATM,TRANSFER,64792.27,2024-10-15 13:49:07,13,1,KR,인천,MOBILE,iOS,DEV-4849,174.231.4.169,0.0,0
2878,04,ATM,PAYMENT,502431.73,2024-04-01 23:09:51,23,0,KR,수원,MOBILE,Android,DEV-6769,36.31.216.217,0.4452,1
7436,06,WEB,TRANSFER,19847.18,2025-08-22 08:56:44,8,4,NG,해외,PC,macOS,DEV-6525,49.71.124.141,0.2818,0
3773,09,MOBILE,WITHDRAW,32456.32,2025-09-18 04:57:36,4,3,KR,인천,MOBILE,macOS,DEV-9952,86.241.82.220,0.0882,0
9768,02,ATM,DEPOSIT,74116.67,2024-12-13 02:51:02,2,4,KR,부산,PC,Windows,DEV-4067,189.108.27.195,0.0,0
6243,03,ATM,TRANSFER,1322917.75,2024-03-24 05:04:14,5,6,RU,부산,PC,Windows,DEV-6228,85.67.230.198,1.0,1
7196,09,WEB,TRANSFER,48264.11,2025-01-25 11:19:54,11,5,KR,서울,MOBILE,iOS,DEV-4591,217.197.81.144,0.0623,0
4669,03,WEB,PAYMENT,9021.14,2024-07-14 13:57:11,13,6,KR,해외,ATM,Android,DEV-4997,142.119.36.172,0.0,0
4629,08,ATM,DEPOSIT,8384.21,2024-02-02 02:32:09,2,4,KR,수원,ATM,Windows,DEV-8380,20.216.250.38,0.0,0
9454,02,WEB,TRANSFER,256199.83,2024-05-09 10:03:28,10,3,KR,대전,PC,Windows,DEV-1184,96.248.132.74,0.0,0
3991,02,WEB,TRANSFER,3500966.25,2026-02-11 02:56:18,2,2,KR,해외,PC,macOS,DEV-5765,154.11.242.157,0.4197,1
3472,07,WEB,WITHDRAW,53836.92,2026-01-21 02:23:01,2,2,KR,수원,MOBILE,iOS,DEV-1404,178.169.227.103,0.0548,0
2659,02,ATM,PAYMENT,16442.99,2024-09-15 19:34:42,19,6,KR,수원,ATM,iOS,DEV-3001,137.187.173.45,0.1102,0
3191,08,WEB,DEPOSIT,149592.23,2024-12-10 09:47:36,9,1,FR,대전,PC,iOS,DEV-5322,174.251.144.48,0.4917,1
5907,06,ATM,TRANSFER,30641.9,2024-11-08 02:20:59,2,4,KR,인천,PC,ATM_OS,DEV-3560,105.113.157.66,0.399,0
8429,02,MOBILE,TRANSFER,36106.22,2024-01-29 06:22:58,6,0,KR,광주,PC,ATM_OS,DEV-7387,3.35.115.164,0.1018,0
6545,04,ATM,PAYMENT,121271.69,2026-02-14 13:05:13,13,5,KR,수원,PC,ATM_OS,DEV-1386,203.251.99.80,0.0,0
8002,09,WEB,TRANSFER,62237.8,2025-12-21 23:46:05,23,6,KR,해외,ATM,Android,DEV-7688,91.165.19.45,0.0,0
8307,04,WEB,WITHDRAW,48093.3,2024-04-29 06:50:33,6,0,KR,수원,ATM,Windows,DEV-3527,12.77.6.235,0.0,0
5440,09,ATM,PAYMENT,245171.72,2025-09-05 03:06:35,3,4,KR,대전,ATM,Android,DEV-4385,77.116.151.178,0.1693,0
8003,09,ATM,PAYMENT,10749.06,2024-09-18 13:29:20,13,2,KR,수원,ATM,ATM_OS,DEV-7304,105.126.228.141,0.0,0
3730,02,MOBILE,DEPOSIT,44613.56,2026-02-05 19:06:51,19,3,KR,수원,PC,Windows,DEV-1934,65.178.15.102,0.0,0
3039,03,ATM,TRANSFER,63288.18,2024-05-14 22:02:43,22,1,KR,대전,PC,Windows,DEV-3907,158.72.233.172,0.0599,0
1881,08,WEB,DEPOSIT,359680.09,2024-01-17 17:23:05,17,2,KR,수원,PC,macOS,DEV-4584,51.121.173.202,0.0161,0
1557,09,ATM,PAYMENT,47487.12,2024-08-31 15:53:13,15,5,KR,대구,ATM,Android,DEV-5329,23.116.162.191,0.0,0
8970,09,ATM,DEPOSIT,61785.39,2024-05-06 10:06:32,10,0,KR,부산,MOBILE,Android,DEV-2095,19.12.197.127,0.0057,0
6607,08,ATM,DEPOSIT,128894.33,2024-09-28 16:50:03,16,5,KR,해외,ATM,Windows,DEV-8605,107.62.59.86,0.0,0
3313,06,ATM,PAYMENT,35523.04,2024-10-23 11:57:31,11,2,KR,광주,MOBILE,Android,DEV-9509,29.38.31.92,0.0,0
6789,06,WEB,PAYMENT,3829.34,2025-10-19 06:48:09,6,6,KR,해외,ATM,macOS,DEV-2661,158.199.195.75,0.0,0
1655,05,MOBILE,WITHDRAW,9096.17,2024-11-13 00:08:17,0,2,KR,서울,PC,Windows,DEV-8175,103.12.98.23,0.0269,0
7051,09,WEB,DEPOSIT,32152.3,2025-01-17 23:01:22,23,4,KR,수원,PC,Android,DEV-5425,80.46.84.124,0.0,0
9691,02,WEB,PAYMENT,18374.23,2024-08-04 23:36:57,23,6,KR,대구,PC,iOS,DEV-6968,19.79.0.245,0.0,0
2624,07,MOBILE,DEPOSIT,365847.88,2025-09-13 16:56:28,16,5,KR,서울,MOBILE,Windows,DEV-8776,91.235.22.210,0.0,0
2491,02,ATM,PAYMENT,36501.04,2024-02-20 12:28:03,12,1,KR,광주,MOBILE,Android,DEV-7420,51.214.37.10,0.3336,0
6354,05,WEB,TRANSFER,192204.74,2025-07-31 01:46:06,1,3,KR,대전,ATM,iOS,DEV-8355,143.11.23.207,0.3615,0
5285,02,ATM,PAYMENT,22211.42,2024-10-26 08:49:42,8,5,JP,광주,MOBILE,ATM_OS,DEV-7300,36.159.54.208,0.0,0
7804,06,MOBILE,TRANSFER,448568.15,2025-07-12 18:56:05,18,5,KR,인천,MOBILE,iOS,DEV-2032,198.101.165.124,0.0,0
7581,07,WEB,WITHDRAW,48142.46,2024-10-21 13:57:59,13,0,KR,수원,MOBILE,Windows,DEV-2844,156.177.42.120,0.0,0
6938,04,MOBILE,PAYMENT,6164.13,2025-07-22 10:13:57,10,1,KR,해외,ATM,ATM_OS,DEV-7297,178.232.103.120,0.0,0
8798,02,ATM,DEPOSIT,88484.45,2025-09-25 21:38:29,21,3,KR,대전,MOBILE,Android,DEV-7240,219.111.155.135,0.088,0
7146,08,ATM,DEPOSIT,4031.14,2024-02-06 23:38:59,23,1,KR,서울,PC,Android,DEV-2520,130.145.71.170,0.0,0
9572,03,ATM,TRANSFER,1040244.47,2024-08-31 20:02:13,20,5,KR,서울,PC,ATM_OS,DEV-4920,83.165.243.198,0.4497,1
8469,05,MOBILE,WITHDRAW,487334.92,2025-08-07 17:13:32,17,3,KR,해외,MOBILE,ATM_OS,DEV-3952,114.202.8.112,0.4826,1
8163,04,MOBILE,TRANSFER,183683.55,2024-05-05 01:51:02,1,6,KR,인천,PC,Android,DEV-2542,159.31.166.234,0.3847,0
6572,08,ATM,WITHDRAW,40790.37,2024-10-07 16:51:13,16,0,KR,인천,ATM,iOS,DEV-8065,126.122.204.179,0.1281,0
3913,02,WEB,PAYMENT,387588.4,2024-11-28 11:37:16,11,3,KR,부산,MOBILE,iOS,DEV-1370,217.72.237.44,0.0746,0
5573,05,WEB,PAYMENT,1599.96,2025-04-03 20:02:19,20,3,KR,대구,ATM,ATM_OS,DEV-3100,170.230.124.58,0.1263,0
8034,02,ATM,DEPOSIT,155392.62,2025-09-05 15:40:40,15,4,KR,대전,PC,macOS,DEV-4034,64.71.196.200,0.1605,0
4454,04,ATM,PAYMENT,264331.03,2025-08-07 19:01:52,19,3,KR,서울,PC,Windows,DEV-3156,170.197.216.53,0.1263,0
4202,03,WEB,WITHDRAW,171851.47,2024-02-11 22:53:11,22,6,KR,인천,MOBILE,macOS,DEV-1903,162.209.10.160,0.1079,0
5582,03,MOBILE,WITHDRAW,655365.58,2025-01-21 16:08:29,16,1,KR,부산,MOBILE,iOS,DEV-4564,52.46.131.88,0.0173,0
7267,09,MOBILE,TRANSFER,9075.41,2025-06-06 21:08:28,21,4,KR,대구,ATM,Windows,DEV-8198,39.178.10.247,0.0,0
7414,03,WEB,WITHDRAW,95600.63,2024-07-25 14:21:57,14,3,KR,해외,ATM,Android,DEV-1264,61.53.122.80,0.006,0
3188,05,ATM,TRANSFER,13414.96,2024-05-09 19:48:14,19,3,KR,대구,MOBILE,ATM_OS,DEV-6495,144.114.96.178,0.0,0
6464,08,MOBILE,TRANSFER,24602.54,2024-01-21 06:40:57,6,6,KR,인천,ATM,Android,DEV-9278,79.113.198.77,0.0646,0
1646,02,WEB,TRANSFER,398876.74,2024-03-29 21:57:36,21,4,KR,해외,ATM,ATM_OS,DEV-2113,168.103.145.105,0.0733,0
3946,02,MOBILE,DEPOSIT,212971.31,2025-09-06 09:53:08,9,5,KR,인천,MOBILE,macOS,DEV-6096,121.71.211.125,0.0,0
1906,02,MOBILE,PAYMENT,7401.97,2026-02-09 17:57:20,17,0,KR,해외,PC,iOS,DEV-9979,107.199.248.182,0.0,0
4267,05,ATM,DEPOSIT,43891.8,2024-07-13 09:29:34,9,5,KR,서울,ATM,ATM_OS,DEV-4346,28.203.69.227,0.0,0
6872,07,WEB,DEPOSIT,63935.74,2024-07-26 19:48:48,19,4,KR,대전,PC,macOS,DEV-9233,6.233.114.234,0.0353,0
1628,04,MOBILE,PAYMENT,166644.52,2025-05-07 17:10:06,17,2,KR,대전,MOBILE,ATM_OS,DEV-9832,2.191.124.167,0.0,0
6596,08,WEB,TRANSFER,1256336.37,2024-01-26 15:46:45,15,4,KR,수원,ATM,Android,DEV-6444,28.1.11.25,0.4114,1
1155,09,WEB,PAYMENT,259722.62,2025-02-25 16:43:37,16,1,KR,인천,PC,Android,DEV-7843,117.179.66.218,0.0,0
5125,05,ATM,DEPOSIT,110752.4,2025-02-12 05:56:06,5,2,KR,대전,PC,iOS,DEV-4849,149.253.133.48,0.0232,0
9727,06,WEB,DEPOSIT,621044.99,2024-05-29 00:07:03,0,2,NG,대전,ATM,macOS,DEV-6068,110.166.45.148,0.7744,1
5963,07,MOBILE,WITHDRAW,30024.72,2024-06-20 01:41:26,1,3,KR,서울,MOBILE,iOS,DEV-9379,151.132.247.143,0.0,0
4517,09,WEB,PAYMENT,27773.13,2024-12-17 22:25:24,22,1,KR,인천,ATM,ATM_OS,DEV-3253,129.5.82.221,0.0406,0
7790,05,ATM,TRANSFER,25442.32,2024-08-24 06:07:32,6,5,KR,인천,MOBILE,Android,DEV-3076,199.15.148.42,0.0181,0
9263,02,ATM,PAYMENT,53092.59,2024-09-26 02:35:41,2,3,KR,대구,PC,macOS,DEV-9112,169.0.227.226,0.0172,0
4011,02,MOBILE,TRANSFER,34486.06,2025-08-18 04:01:11,4,0,KR,대구,MOBILE,iOS,DEV-2984,118.44.222.166,0.3229,0
6105,08,ATM,PAYMENT,67185.39,2025-02-21 03:52:45,3,4,KR,인천,MOBILE,iOS,DEV-9685,208.147.155.250,0.0162,0
1171,03,MOBILE,DEPOSIT,59573.0,2025-04-13 23:18:19,23,6,FR,대전,ATM,macOS,DEV-2103,175.42.225.200,0.1364,0
4755,06,ATM,DEPOSIT,18235.32,2024-04-20 10:58:59,10,5,KR,대구,PC,Android,DEV-5221,86.36.111.19,0.0,0
1956,03,ATM,PAYMENT,9060.19,2026-01-05 03:36:26,3,0,KR,광주,ATM,Android,DEV-6890,101.55.5.254,0.0298,0
1545,04,MOBILE,TRANSFER,15704.52,2025-12-25 10:50:48,10,3,KR,대전,MOBILE,macOS,DEV-5769,191.29.217.74,0.0,0
5285,02,MOBILE,DEPOSIT,38312.17,2025-04-02 05:41:54,5,2,KR,부산,ATM,iOS,DEV-9234,44.246.71.160,0.0225,0
6269,03,WEB,PAYMENT,30842.56,2025-11-02 21:35:53,21,6,KR,해외,MOBILE,Windows,DEV-9598,192.126.79.81,0.0,0
4064,07,ATM,TRANSFER,335382.77,2024-12-06 01:51:42,1,4,KR,해외,PC,ATM_OS,DEV-4248,58.130.187.202,0.3728,0
3227,05,ATM,TRANSFER,30538.36,2026-02-19 00:16:13,0,3,KR,부산,PC,ATM_OS,DEV-5141,99.224.176.111,0.3299,0
2192,04,MOBILE,PAYMENT,431242.54,2025-09-23 12:06:10,12,1,KR,서울,PC,iOS,DEV-6403,121.226.182.216,0.0,0
1201,07,ATM,DEPOSIT,26183.06,2025-10-11 18:24:07,18,5,KR,수원,PC,macOS,DEV-3476,27.111.222.210,0.0,0
9753,06,ATM,DEPOSIT,30978.49,2025-02-18 02:24:47,2,1,KR,인천,PC,iOS,DEV-6101,91.165.249.100,0.0,0
2098,09,MOBILE,TRANSFER,12892.78,2024-06-11 14:58:09,14,1,KR,대구,ATM,iOS,DEV-4645,102.107.220.8,0.0,0
6960,06,MOBILE,TRANSFER,821397.73,2025-07-20 04:14:06,4,6,RU,해외,PC,Android,DEV-5236,162.139.168.160,1.0,1
3333,08,WEB,DEPOSIT,4390734.79,2024-03-01 00:48:27,0,4,TH,해외,PC,Windows,DEV-2380,131.144.52.213,0.4016,1
8957,06,WEB,DEPOSIT,42678.48,2025-01-18 16:58:11,16,5,KR,인천,ATM,iOS,DEV-3855,35.236.207.151,0.0,0
7587,02,MOBILE,PAYMENT,21219.66,2024-10-07 11:58:53,11,0,KR,수원,PC,Windows,DEV-4624,34.222.47.212,0.0554,0
5325,09,MOBILE,WITHDRAW,46833.37,2025-03-07 18:32:54,18,4,KR,인천,MOBILE,macOS,DEV-2639,133.5.181.81,0.0,0
6657,02,WEB,PAYMENT,22552.53,2026-01-22 21:29:33,21,3,KR,서울,ATM,iOS,DEV-7837,168.66.12.209,0.0,0
3609,05,WEB,PAYMENT,87910.09,2025-02-06 08:43:40,8,3,KR,해외,PC,iOS,DEV-9907,223.82.226.22,0.0,0
9075,04,MOBILE,WITHDRAW,197568.85,2024-07-09 16:24:07,16,1,KR,수원,ATM,macOS,DEV-3824,96.153.23.113,0.0,0
8951,06,ATM,TRANSFER,50032.94,2025-10-07 09:40:44,9,1,KR,인천,MOBILE,Windows,DEV-4537,42.46.69.119,0.0,0
3270,09,MOBILE,DEPOSIT,58992.22,2024-09-18 11:10:37,11,2,KR,광주,MOBILE,macOS,DEV-9923,175.240.81.70,0.0,0
8006,03,MOBILE,TRANSFER,56381.89,2025-08-16 21:49:49,21,5,KR,서울,ATM,Windows,DEV-9946,3.189.109.28,0.1177,0
9807,09,WEB,DEPOSIT,74104.95,2025-02-13 09:04:01,9,3,US,해외,PC,iOS,DEV-5430,10.247.110.47,0.0,0
9936,07,MOBILE,WITHDRAW,25499.55,2024-08-11 00:35:34,0,6,KR,부산,ATM,macOS,DEV-2427,215.18.95.37,0.0476,0
9890,06,WEB,WITHDRAW,284483.9,2024-11-11 04:25:27,4,0,KR,해외,PC,Windows,DEV-5060,55.196.226.200,0.0226,0
2713,06,MOBILE,DEPOSIT,136824.63,2024-02-20 05:35:01,5,1,KR,수원,PC,ATM_OS,DEV-2545,54.72.118.177,0.0488,0
7190,03,ATM,PAYMENT,328692.29,2026-02-15 05:35:48,5,6,KR,광주,PC,Windows,DEV-9536,190.127.124.92,0.0,0
1543,04,ATM,WITHDRAW,133340.69,2024-10-08 02:53:58,2,1,KR,서울,PC,ATM_OS,DEV-8735,128.233.248.61,0.0787,0
5247,06,WEB,DEPOSIT,12010.44,2024-04-03 20:49:23,20,2,KR,해외,MOBILE,iOS,DEV-4477,111.45.27.185,0.0,0
2490,05,MOBILE,WITHDRAW,21570.04,2024-08-07 18:05:45,18,2,KR,부산,PC,Windows,DEV-7154,19.66.37.66,0.0,0
3442,04,ATM,PAYMENT,33588.52,2025-11-24 13:34:02,13,0,KR,부산,ATM,ATM_OS,DEV-5262,187.61.131.209,0.0194,0
4482,07,ATM,TRANSFER,169195.41,2024-07-02 11:14:43,11,1,KR,대전,ATM,ATM_OS,DEV-1910,216.90.3.47,0.0865,0
4791,04,WEB,TRANSFER,21908.11,2025-09-30 03:09:33,3,1,KR,인천,PC,ATM_OS,DEV-3528,16.57.152.191,0.2824,0
6542,09,WEB,TRANSFER,290391.77,2024-03-24 19:54:07,19,6,KR,대전,PC,iOS,DEV-8908,49.24.52.107,0.0517,0
6360,07,MOBILE,WITHDRAW,66133.97,2024-10-10 06:03:21,6,3,KR,대전,PC,Android,DEV-6889,58.221.0.103,0.0379,0
8154,03,MOBILE,DEPOSIT,57770.61,2024-01-13 22:38:15,22,5,FR,대전,ATM,iOS,DEV-2580,116.241.93.163,0.042,0
8210,04,ATM,WITHDRAW,40003.41,2024-12-18 09:02:00,9,2,KR,수원,PC,Android,DEV-9837,78.139.213.20,0.0215,0
1211,09,MOBILE,WITHDRAW,9772.67,2024-02-09 08:29:56,8,4,KR,수원,ATM,macOS,DEV-8309,218.129.2.241,0.0,0
5483,06,MOBILE,PAYMENT,476149.3,2025-08-22 02:37:41,2,4,NG,대전,MOBILE,Windows,DEV-7156,7.227.44.38,0.67,1
4021,02,ATM,DEPOSIT,31563.22,2026-01-07 10:32:43,10,2,KR,대전,ATM,iOS,DEV-1474,197.177.195.45,0.0,0
5695,09,WEB,TRANSFER,115663.52,2024-10-18 06:38:46,6,4,KR,부산,ATM,Windows,DEV-4920,117.52.30.232,0.0,0
8531,07,ATM,WITHDRAW,7736.86,2025-08-13 01:35:13,1,2,KR,수원,ATM,Android,DEV-1428,187.232.161.15,0.0,0
5985,09,MOBILE,WITHDRAW,89672.71,2024-09-06 23:53:10,23,4,KR,해외,ATM,Android,DEV-7762,105.252.227.212,0.0,0
4955,03,ATM,WITHDRAW,25943.34,2024-01-18 13:56:10,13,3,KR,수원,MOBILE,macOS,DEV-9229,70.64.217.226,0.0,0
9068,08,WEB,TRANSFER,90428.71,2025-01-04 19:37:42,19,5,KR,대전,ATM,macOS,DEV-6960,118.83.238.38,0.0,0
9000,03,ATM,DEPOSIT,115861.89,2024-06-26 17:42:43,17,2,KR,해외,PC,iOS,DEV-4886,131.18.80.101,0.0,0
7880,06,MOBILE,TRANSFER,58599.79,2025-10-23 12:14:31,12,3,KR,해외,MOBILE,macOS,DEV-5562,19.63.134.236,0.0,0
9366,03,WEB,WITHDRAW,31809.51,2025-10-28 18:13:28,18,1,KR,인천,MOBILE,ATM_OS,DEV-1483,189.85.229.154,0.3681,0
6650,03,WEB,DEPOSIT,42496.46,2026-01-24 15:04:58,15,5,KR,서울,ATM,macOS,DEV-9028,63.216.198.124,0.13,0
4796,08,MOBILE,WITHDRAW,11684.17,2025-11-20 03:04:56,3,3,KR,해외,MOBILE,iOS,DEV-3835,124.154.43.77,0.1354,0
2685,05,ATM,PAYMENT,43841.43,2025-05-10 22:31:01,22,5,KR,대전,MOBILE,Android,DEV-4145,55.192.18.232,0.0028,0
9285,09,WEB,DEPOSIT,16251.61,2024-04-27 15:46:47,15,5,KR,인천,PC,Android,DEV-4945,41.86.151.185,0.0,0
5051,05,MOBILE,TRANSFER,32745.09,2025-04-19 21:43:47,21,5,KR,해외,PC,Windows,DEV-7048,115.202.223.199,0.0,0
5969,06,WEB,TRANSFER,46597.33,2024-07-21 08:56:32,8,6,KR,대전,ATM,Windows,DEV-9535,41.250.225.95,0.0,0
6155,09,ATM,WITHDRAW,551798.03,2024-09-22 10:03:59,10,6,KR,서울,MOBILE,ATM_OS,DEV-3471,66.192.237.91,0.2567,0
8467,08,WEB,WITHDRAW,67726.22,2026-01-07 03:41:40,3,2,KR,부산,ATM,iOS,DEV-6229,31.237.15.254,0.0198,0
5716,08,MOBILE,TRANSFER,16574.41,2024-06-19 14:08:07,14,2,KR,서울,MOBILE,macOS,DEV-7478,18.111.167.42,0.0549,0
5458,03,MOBILE,DEPOSIT,37123.58,2025-05-26 20:47:52,20,0,KR,광주,PC,Windows,DEV-5873,42.237.68.72,0.0,0
